season,date,home_team,away_team,fthg,ftag,ftr,hthg,htag,htr,hs,as,hst,ast,hc,ac,hf,af,hy,ay,hr,ar
2012/13,2012-02-12,Udinese,Cagliari,4,1,H,2,0,H,15,7,8,2,6,5,15,22,1,5,0,0
2012/13,2012-08-12,Atalanta,Parma,2,1,H,2,1,H,12,12,7,1,4,3,15,15,5,2,0,0
2012/13,2012-08-12,Roma,Fiorentina,4,2,H,3,1,H,19,11,9,8,9,5,12,19,1,5,0,0
2012/13,2012-09-12,Cagliari,Chievo,0,2,A,0,0,D,23,5,7,2,12,1,11,23,4,4,0,0
2012/13,2012-09-12,Inter,Napoli,2,1,H,2,0,H,8,21,2,6,4,9,13,15,2,3,0,0
2012/13,2012-09-12,Palermo,Juventus,0,1,A,0,0,D,4,16,1,4,3,9,17,12,0,3,1,0
2012/13,2012-09-12,Pescara,Genoa,2,0,H,0,0,D,10,13,5,6,3,5,12,15,2,4,0,0
2012/13,2012-09-12,Siena,Catania,1,3,A,1,0,H,8,23,5,6,3,11,13,10,2,2,0,0
2012/13,2012-09-12,Torino,Milan,2,4,A,1,1,D,13,15,3,5,4,4,11,13,4,2,0,0
2012/13,2012-10-12,Bologna,Lazio,0,0,D,0,0,D,18,15,3,8,3,5,17,17,2,1,0,1
2012/13,2012-10-12,Sampdoria,Udinese,0,2,A,0,2,A,16,10,4,5,5,3,10,16,2,1,0,0
2012/13,2012-12-15,Lazio,Inter,1,0,H,0,0,D,15,14,3,2,7,6,18,12,2,2,0,0
2012/13,2012-12-15,Udinese,Palermo,1,1,D,0,1,A,13,23,6,9,4,7,10,21,4,2,1,0
2012/13,2012-12-16,Catania,Sampdoria,3,1,H,0,1,A,18,8,4,2,5,1,15,14,3,2,0,0
2012/13,2012-12-16,Chievo,Roma,1,0,H,0,0,D,9,14,5,2,5,8,10,7,1,2,0,0
2012/13,2012-12-16,Fiorentina,Siena,4,1,H,3,0,H,16,12,5,4,7,4,15,18,2,4,0,1
2012/13,2012-12-16,Genoa,Torino,1,1,D,1,1,D,15,12,6,3,8,7,18,15,3,3,0,0
2012/13,2012-12-16,Juventus,Atalanta,3,0,H,3,0,H,30,6,12,2,7,8,9,9,0,0,0,1
2012/13,2012-12-16,Milan,Pescara,4,1,H,1,0,H,15,12,8,5,9,5,13,13,2,2,0,0
2012/13,2012-12-16,Napoli,Bologna,2,3,A,0,1,A,25,11,9,4,8,5,13,16,2,3,0,0
2012/13,2012-12-16,Parma,Cagliari,4,1,H,1,1,D,14,6,8,5,3,6,15,15,4,6,0,0
2012/13,2012-12-21,Cagliari,Juventus,1,3,A,1,0,H,5,30,2,10,1,6,23,15,4,2,1,0
2012/13,2012-12-21,Pescara,Catania,2,1,H,1,1,D,11,19,3,4,5,7,13,18,1,2,0,0
2012/13,2012-12-22,Atalanta,Udinese,1,1,D,1,1,D,13,7,5,3,4,2,16,15,2,4,0,0
2012/13,2012-12-22,Bologna,Parma,1,2,A,0,0,D,12,16,4,8,7,3,10,25,2,4,0,0
2012/13,2012-12-22,Inter,Genoa,1,1,D,0,0,D,15,8,4,2,7,2,11,19,2,2,0,0
2012/13,2012-12-22,Palermo,Fiorentina,0,3,A,0,0,D,7,18,1,10,2,10,14,15,3,4,0,0
2012/13,2012-12-22,Roma,Milan,4,2,H,3,0,H,13,20,7,10,4,8,15,19,2,3,1,0
2012/13,2012-12-22,Sampdoria,Lazio,0,1,A,0,1,A,11,9,2,1,7,3,12,22,2,3,0,0
2012/13,2012-12-22,Siena,Napoli,0,2,A,0,0,D,2,11,0,5,2,7,12,14,1,0,1,0
2012/13,2012-12-22,Torino,Chievo,2,0,H,2,0,H,8,4,2,1,2,3,11,11,4,2,0,0
2012/13,2013-05-01,Catania,Torino,0,0,D,0,0,D,13,11,6,2,5,4,15,25,2,5,1,0
2012/13,2013-05-01,Lazio,Cagliari,2,1,H,0,0,D,19,10,8,4,7,1,14,17,1,2,0,2
2012/13,2013-06-01,Chievo,Atalanta,1,0,H,1,0,H,9,10,2,3,4,7,19,14,1,3,0,0
2012/13,2013-06-01,Fiorentina,Pescara,0,2,A,0,0,D,29,6,15,3,9,2,14,23,1,5,0,0
2012/13,2013-06-01,Genoa,Bologna,2,0,H,0,0,D,10,11,4,2,1,3,16,12,3,5,0,1
2012/13,2013-06-01,Juventus,Sampdoria,1,2,A,1,0,H,18,10,7,4,14,3,16,12,4,4,0,1
2012/13,2013-06-01,Milan,Siena,2,1,H,0,0,D,11,4,3,3,5,3,14,22,2,5,0,0
2012/13,2013-06-01,Napoli,Roma,4,1,H,1,0,H,8,25,6,8,7,10,17,14,3,1,0,1
2012/13,2013-06-01,Parma,Palermo,2,1,H,0,0,D,10,17,4,6,4,9,18,10,4,4,0,0
2012/13,2013-06-01,Udinese,Inter,3,0,H,0,0,D,14,13,5,4,4,9,15,11,3,2,0,1
2012/13,2013-12-01,Bologna,Chievo,4,0,H,2,0,H,10,11,5,2,4,5,18,19,2,5,0,0
2012/13,2013-12-01,Inter,Pescara,2,0,H,1,0,H,17,10,4,2,5,4,9,9,2,2,0,0
2012/13,2013-01-13,Cagliari,Genoa,2,1,H,0,0,D,20,9,5,5,6,5,19,22,3,3,0,1
2012/13,2013-01-13,Catania,Roma,1,0,H,0,0,D,15,14,4,2,6,4,19,19,4,3,0,0
2012/13,2013-01-13,Lazio,Atalanta,2,0,H,0,0,D,13,7,4,1,8,4,15,14,2,4,0,1
2012/13,2013-01-13,Napoli,Palermo,3,0,H,2,0,H,13,10,4,3,8,3,14,16,0,2,0,0
2012/13,2013-01-13,Parma,Juventus,1,1,D,0,0,D,10,18,2,9,3,9,14,8,2,1,0,0
2012/13,2013-01-13,Sampdoria,Milan,0,0,D,0,0,D,12,14,5,5,10,9,12,12,1,2,0,0
2012/13,2013-01-13,Torino,Siena,3,2,H,3,1,H,6,15,3,7,0,12,13,17,1,4,0,0
2012/13,2013-01-13,Udinese,Fiorentina,3,1,H,1,1,D,12,21,5,2,5,5,7,13,3,3,0,0
2012/13,2013-01-19,Juventus,Udinese,4,0,H,1,0,H,20,10,8,2,8,5,7,9,1,2,0,0
2012/13,2013-01-19,Milan,Bologna,2,1,H,0,0,D,24,6,7,2,9,1,16,9,1,3,0,0
2012/13,2013-01-19,Palermo,Lazio,2,2,D,0,1,A,13,14,3,6,6,2,14,12,3,3,0,0
2012/13,2013-01-20,Atalanta,Cagliari,1,1,D,0,1,A,15,8,3,1,7,2,12,14,1,2,1,0
2012/13,2013-01-20,Chievo,Parma,1,1,D,0,1,A,10,7,6,1,11,2,12,10,2,2,0,0
2012/13,2013-01-20,Fiorentina,Napoli,1,1,D,1,1,D,14,10,3,5,4,3,20,17,3,3,0,0
2012/13,2013-01-20,Genoa,Catania,0,2,A,0,1,A,14,10,4,4,6,3,14,19,1,1,0,0
2012/13,2013-01-20,Pescara,Torino,0,2,A,0,2,A,11,12,2,5,2,3,24,15,3,3,1,0
2012/13,2013-01-20,Roma,Inter,1,1,D,1,1,D,16,16,3,2,2,6,10,14,3,6,0,0
2012/13,2013-01-20,Siena,Sampdoria,1,0,H,0,0,D,9,6,3,1,8,2,17,9,3,0,0,0
2012/13,2013-01-26,Juventus,Genoa,1,1,D,0,0,D,16,8,6,1,8,1,10,17,2,4,0,0
2012/13,2013-01-26,Lazio,Chievo,0,1,A,0,0,D,17,6,6,2,6,3,15,11,3,1,0,0
2012/13,2013-01-27,Atalanta,Milan,0,1,A,0,1,A,8,15,1,3,7,7,14,13,5,4,1,0
2012/13,2013-01-27,Bologna,Roma,3,3,D,2,2,D,13,14,9,7,7,3,23,21,5,3,0,0
2012/13,2013-01-27,Cagliari,Palermo,1,1,D,0,1,A,18,9,7,2,12,4,14,20,3,5,0,1
2012/13,2013-01-27,Catania,Fiorentina,2,1,H,0,1,A,5,14,3,3,1,4,26,12,6,2,0,1
2012/13,2013-01-27,Inter,Torino,2,2,D,1,1,D,14,12,4,5,7,3,16,10,1,1,0,0
2012/13,2013-01-27,Parma,Napoli,1,2,A,0,1,A,19,16,4,8,13,6,17,12,5,3,0,0
2012/13,2013-01-27,Sampdoria,Pescara,6,0,H,2,0,H,20,2,10,0,8,0,11,23,1,2,0,0
2012/13,2013-01-27,Udinese,Siena,1,0,H,1,0,H,8,9,3,1,4,4,20,22,5,2,0,0
2012/13,2013-01-02,Roma,Cagliari,2,4,A,1,1,D,31,10,8,4,7,2,10,16,3,2,0,0
2012/13,2013-02-02,Napoli,Catania,2,0,H,2,0,H,14,14,3,2,4,10,16,20,3,1,0,0
2012/13,2013-02-02,Torino,Sampdoria,0,0,D,0,0,D,10,7,2,0,5,3,14,17,1,1,0,0
2012/13,2013-03-02,Chievo,Juventus,1,2,A,0,2,A,9,18,3,6,0,4,20,12,2,1,0,0
2012/13,2013-03-02,Fiorentina,Parma,2,0,H,1,0,H,13,14,7,4,9,4,8,13,1,3,0,0
2012/13,2013-03-02,Genoa,Lazio,3,2,H,2,0,H,9,11,4,3,3,6,21,18,3,2,0,0
2012/13,2013-03-02,Milan,Udinese,2,1,H,1,0,H,22,6,9,1,10,1,15,17,1,4,0,0
2012/13,2013-03-02,Palermo,Atalanta,1,2,A,0,0,D,17,10,6,5,4,2,19,14,1,3,0,0
2012/13,2013-03-02,Pescara,Bologna,2,3,A,2,1,H,9,20,2,6,4,5,27,18,4,1,0,0
2012/13,2013-03-02,Siena,Inter,3,1,H,2,1,H,14,17,6,7,4,8,13,11,2,1,0,1
2012/13,2013-09-02,Juventus,Fiorentina,2,0,H,2,0,H,17,12,7,4,4,5,16,17,2,3,0,0
2012/13,2013-09-02,Lazio,Napoli,1,1,D,1,0,H,20,14,6,7,8,5,15,14,5,3,0,0
2012/13,2013-10-02,Atalanta,Catania,0,0,D,0,0,D,10,11,1,4,5,3,17,22,5,3,0,0
2012/13,2013-10-02,Bologna,Siena,1,1,D,1,1,D,13,8,3,1,5,3,14,22,2,3,0,0
2012/13,2013-10-02,Cagliari,Milan,1,1,D,1,0,H,11,16,2,7,4,4,17,15,3,3,1,0
2012/13,2013-10-02,Inter,Chievo,3,1,H,2,1,H,14,10,9,1,8,3,12,11,2,1,0,0
2012/13,2013-10-02,Palermo,Pescara,1,1,D,0,0,D,15,11,3,4,7,3,9,14,1,2,0,0
2012/13,2013-10-02,Parma,Genoa,0,0,D,0,0,D,16,10,4,3,9,3,27,14,2,1,0,0
2012/13,2013-10-02,Sampdoria,Roma,3,1,H,0,0,D,10,18,6,5,7,4,5,9,1,2,0,0
2012/13,2013-10-02,Udinese,Torino,1,0,H,1,0,H,15,9,5,1,2,6,16,14,0,3,0,0
2012/13,2013-02-15,Milan,Parma,2,1,H,1,0,H,13,11,6,2,3,7,18,18,1,1,0,0
2012/13,2013-02-16,Chievo,Palermo,1,1,D,0,1,A,7,4,2,1,4,5,23,17,2,2,0,0
2012/13,2013-02-16,Roma,Juventus,1,0,H,0,0,D,10,5,5,3,4,7,11,19,2,3,0,0
2012/13,2013-02-17,Catania,Bologna,1,0,H,1,0,H,11,10,8,4,6,4,20,12,1,2,0,0
2012/13,2013-02-17,Fiorentina,Inter,4,1,H,2,0,H,18,6,11,2,6,3,11,15,3,4,0,0
2012/13,2013-02-17,Genoa,Udinese,1,0,H,1,0,H,9,12,5,4,3,5,17,11,2,2,0,0
2012/13,2013-02-17,Napoli,Sampdoria,0,0,D,0,0,D,12,7,6,4,6,2,17,14,2,1,0,0
2012/13,2013-02-17,Pescara,Cagliari,0,2,A,0,0,D,6,11,2,8,0,3,24,25,4,2,0,0
2012/13,2013-02-17,Torino,Atalanta,2,1,H,1,0,H,17,2,9,1,7,2,13,17,1,3,0,0
2012/13,2013-02-18,Siena,Lazio,3,0,H,2,0,H,4,15,3,8,3,5,17,14,0,2,0,0
2012/13,2013-02-23,Palermo,Genoa,0,0,D,0,0,D,11,9,2,5,3,5,19,18,3,5,1,0
2012/13,2013-02-24,Atalanta,Roma,2,3,A,2,2,D,9,11,4,5,3,5,17,16,3,1,1,0
2012/13,2013-02-24,Cagliari,Torino,4,3,H,1,0,H,12,10,5,6,4,6,13,21,2,2,0,2
2012/13,2013-02-24,Inter,Milan,1,1,D,0,1,A,13,19,4,6,1,4,17,17,2,4,0,0
2012/13,2013-02-24,Juventus,Siena,3,0,H,1,0,H,19,5,6,2,6,2,7,5,1,1,0,0
2012/13,2013-02-24,Parma,Catania,1,2,A,0,2,A,11,11,3,4,8,3,20,16,1,1,0,1
2012/13,2013-02-24,Sampdoria,Chievo,2,0,H,1,0,H,14,11,4,3,7,6,9,17,2,3,0,0
2012/13,2013-02-25,Lazio,Pescara,2,0,H,2,0,H,13,5,4,1,3,3,11,8,0,0,0,0
2012/13,2013-02-25,Udinese,Napoli,0,0,D,0,0,D,9,8,1,1,4,3,13,21,1,4,0,0
2012/13,2013-02-26,Bologna,Fiorentina,2,1,H,0,1,A,14,17,6,3,4,1,19,12,3,2,0,0
2012/13,2013-01-03,Napoli,Juventus,1,1,D,1,1,D,20,13,8,5,10,4,13,8,4,2,0,0
2012/13,2013-02-03,Milan,Lazio,3,0,H,2,0,H,22,9,7,3,7,3,12,14,3,2,0,1
2012/13,2013-03-03,Bologna,Cagliari,3,0,H,2,0,H,16,4,7,1,4,6,16,14,2,5,0,1
2012/13,2013-03-03,Catania,Inter,2,3,A,2,0,H,14,16,4,6,0,4,24,13,4,2,0,0
2012/13,2013-03-03,Fiorentina,Chievo,2,1,H,1,1,D,26,11,5,1,5,3,9,16,2,1,0,0
2012/13,2013-03-03,Pescara,Udinese,0,1,A,0,1,A,19,11,4,5,6,5,16,17,2,2,0,0
2012/13,2013-03-03,Roma,Genoa,3,1,H,1,1,D,10,19,3,7,5,14,9,18,4,2,0,1
2012/13,2013-03-03,Sampdoria,Parma,1,0,H,0,0,D,11,9,3,2,8,3,15,20,3,5,0,0
2012/13,2013-03-03,Siena,Atalanta,0,2,A,0,1,A,12,11,1,3,5,6,15,18,0,3,0,0
2012/13,2013-03-03,Torino,Palermo,0,0,D,0,0,D,9,12,1,2,8,2,14,17,3,2,0,0
2012/13,2013-08-03,Genoa,Milan,0,2,A,0,1,A,19,8,7,5,7,2,15,14,3,2,0,1
2012/13,2013-09-03,Udinese,Roma,1,1,D,0,1,A,5,9,3,4,2,5,16,14,2,3,1,0
2012/13,2013-10-03,Atalanta,Pescara,2,1,H,1,1,D,9,5,3,1,3,3,10,20,4,2,0,0
2012/13,2013-10-03,Cagliari,Sampdoria,3,1,H,1,0,H,11,12,6,3,3,6,22,14,1,1,1,0
2012/13,2013-10-03,Chievo,Napoli,2,0,H,2,0,H,10,15,5,4,3,14,20,14,2,1,0,0
2012/13,2013-10-03,Inter,Bologna,0,1,A,0,0,D,15,11,4,3,11,4,14,10,2,2,0,0
2012/13,2013-10-03,Juventus,Catania,1,0,H,0,0,D,16,6,5,1,6,1,16,23,1,3,0,0
2012/13,2013-10-03,Lazio,Fiorentina,0,2,A,0,1,A,16,8,6,3,6,2,20,10,4,1,0,0
2012/13,2013-10-03,Palermo,Siena,1,2,A,1,0,H,16,10,3,3,10,7,14,15,4,3,0,0
2012/13,2013-10-03,Parma,Torino,4,1,H,0,0,D,21,12,10,3,8,0,16,5,2,0,0,0
2012/13,2013-03-16,Bologna,Juventus,0,2,A,0,0,D,12,16,3,5,4,3,18,17,3,3,0,0
2012/13,2013-03-16,Catania,Udinese,3,1,H,0,0,D,12,15,5,3,1,4,16,15,2,1,1,0
2012/13,2013-03-17,Fiorentina,Genoa,3,2,H,1,0,H,21,9,6,3,12,3,15,17,2,3,0,1
2012/13,2013-03-17,Milan,Palermo,2,0,H,1,0,H,12,9,4,3,6,5,16,15,1,1,0,0
2012/13,2013-03-17,Napoli,Atalanta,3,2,H,1,1,D,28,6,9,2,14,1,15,17,2,3,0,0
2012/13,2013-03-17,Pescara,Chievo,0,2,A,0,0,D,14,14,2,3,2,3,12,21,4,1,0,0
2012/13,2013-03-17,Roma,Parma,2,0,H,1,0,H,13,12,5,3,7,13,6,21,0,3,0,0
2012/13,2013-03-17,Siena,Cagliari,0,0,D,0,0,D,7,8,2,1,2,2,16,10,1,1,0,0
2012/13,2013-03-17,Torino,Lazio,1,0,H,0,0,D,11,5,4,2,2,2,21,18,2,0,0,1
2012/13,2013-03-30,Atalanta,Sampdoria,0,0,D,0,0,D,9,13,2,1,4,4,22,12,1,3,1,0
2012/13,2013-03-30,Cagliari,Fiorentina,2,1,H,2,0,H,9,23,5,3,5,11,19,13,3,2,0,0
2012/13,2013-03-30,Chievo,Milan,0,1,A,0,1,A,7,14,2,9,4,4,17,11,4,1,1,0
2012/13,2013-03-30,Genoa,Siena,2,2,D,1,1,D,16,5,8,3,5,2,17,16,6,2,0,0
2012/13,2013-03-30,Inter,Juventus,1,2,A,0,1,A,12,10,6,5,11,3,19,11,3,3,1,0
2012/13,2013-03-30,Lazio,Catania,2,1,H,0,0,D,17,4,5,1,16,5,13,21,2,3,0,0
2012/13,2013-03-30,Palermo,Roma,2,0,H,2,0,H,18,19,4,8,6,6,16,11,3,2,0,0
2012/13,2013-03-30,Parma,Pescara,3,0,H,1,0,H,20,6,8,1,9,1,18,11,1,1,0,0
2012/13,2013-03-30,Torino,Napoli,3,5,A,1,1,D,12,15,4,8,10,8,16,15,4,1,0,0
2012/13,2013-03-30,Udinese,Bologna,0,0,D,0,0,D,16,9,5,1,6,2,19,20,1,6,0,0
2012/13,2013-03-04,Sampdoria,Inter,0,2,A,0,1,A,18,9,9,3,9,5,9,20,2,2,0,0
2012/13,2013-06-04,Bologna,Torino,2,2,D,0,1,A,17,19,5,7,10,7,16,12,2,2,0,0
2012/13,2013-06-04,Juventus,Pescara,2,1,H,0,0,D,31,4,13,2,6,2,9,17,2,2,0,1
2012/13,2013-07-04,Catania,Cagliari,0,0,D,0,0,D,18,12,3,0,6,4,17,19,1,5,0,0
2012/13,2013-07-04,Fiorentina,Milan,2,2,D,0,1,A,9,14,4,7,2,3,23,14,3,4,1,0
2012/13,2013-07-04,Inter,Atalanta,3,4,A,1,0,H,18,14,6,5,10,3,12,13,2,2,0,1
2012/13,2013-07-04,Napoli,Genoa,2,0,H,2,0,H,19,14,9,7,7,5,13,9,1,3,0,0
2012/13,2013-07-04,Sampdoria,Palermo,1,3,A,1,1,D,9,15,3,5,3,4,16,16,2,1,0,0
2012/13,2013-07-04,Siena,Parma,0,0,D,0,0,D,9,12,0,5,5,5,14,16,2,3,0,0
2012/13,2013-07-04,Udinese,Chievo,3,1,H,2,1,H,14,8,8,4,5,4,14,22,3,6,0,0
2012/13,2013-08-04,Roma,Lazio,1,1,D,0,1,A,14,20,6,5,5,6,17,17,4,3,0,1
2012/13,2013-04-13,Atalanta,Fiorentina,0,2,A,0,0,D,7,13,4,6,5,1,20,15,3,3,1,0
2012/13,2013-04-13,Pescara,Siena,2,3,A,0,2,A,20,25,9,10,8,8,12,12,2,2,0,0
2012/13,2013-04-14,Cagliari,Inter,2,0,H,0,0,D,11,19,4,4,2,10,10,16,3,3,0,0
2012/13,2013-04-14,Chievo,Catania,0,0,D,0,0,D,8,7,2,2,8,2,13,20,1,2,0,0
2012/13,2013-04-14,Genoa,Sampdoria,1,1,D,0,1,A,9,3,1,1,7,2,21,17,5,3,0,1
2012/13,2013-04-14,Milan,Napoli,1,1,D,1,1,D,14,11,5,3,4,6,19,11,2,5,1,0
2012/13,2013-04-14,Palermo,Bologna,1,1,D,1,1,D,16,9,6,3,8,5,17,15,4,4,0,0
2012/13,2013-04-14,Parma,Udinese,0,3,A,0,2,A,15,14,3,5,9,1,21,15,1,1,0,0
2012/13,2013-04-14,Torino,Roma,1,2,A,1,1,D,17,11,4,4,8,5,9,15,3,2,0,1
2012/13,2013-04-15,Lazio,Juventus,0,2,A,0,2,A,20,17,2,5,9,3,18,11,2,2,0,0
2012/13,2013-04-20,Genoa,Atalanta,1,1,D,1,1,D,17,3,4,2,6,2,17,29,4,5,0,0
2012/13,2013-04-20,Udinese,Lazio,1,0,H,1,0,H,12,7,3,3,6,2,15,13,2,3,0,0
2012/13,2013-04-21,Bologna,Sampdoria,1,1,D,1,0,H,14,13,6,6,6,5,24,20,2,5,0,0
2012/13,2013-04-21,Catania,Palermo,1,1,D,0,0,D,22,10,7,4,7,5,18,18,2,3,1,0
2012/13,2013-04-21,Fiorentina,Torino,4,3,H,3,1,H,14,9,6,4,3,7,11,15,1,2,0,1
2012/13,2013-04-21,Inter,Parma,1,0,H,0,0,D,9,13,2,5,4,8,8,13,1,2,0,0
2012/13,2013-04-21,Juventus,Milan,1,0,H,0,0,D,13,11,5,6,7,1,10,19,0,3,0,0
2012/13,2013-04-21,Napoli,Cagliari,3,2,H,0,1,A,21,12,7,3,10,2,14,20,3,5,0,0
2012/13,2013-04-21,Roma,Pescara,1,1,D,0,1,A,22,15,6,5,17,1,15,15,2,3,0,0
2012/13,2013-04-21,Siena,Chievo,0,1,A,0,1,A,15,8,4,5,15,4,15,19,5,6,0,0
2012/13,2013-04-27,Atalanta,Bologna,1,1,D,0,0,D,13,9,6,3,9,4,14,19,1,2,0,0
2012/13,2013-04-27,Cagliari,Udinese,0,1,A,0,0,D,10,8,0,2,4,2,25,14,5,3,1,0
2012/13,2013-04-27,Pescara,Napoli,0,3,A,0,0,D,11,20,2,10,4,6,13,7,2,1,0,0
2012/13,2013-04-28,Chievo,Genoa,0,1,A,0,0,D,9,10,1,3,6,8,15,18,4,1,0,0
2012/13,2013-04-28,Milan,Catania,4,2,H,1,1,D,38,7,13,3,13,2,9,23,3,5,0,0
2012/13,2013-04-28,Palermo,Inter,1,0,H,1,0,H,14,17,8,4,3,7,6,11,4,3,0,0
2012/13,2013-04-28,Parma,Lazio,0,0,D,0,0,D,13,10,3,2,5,8,15,15,5,1,0,1
2012/13,2013-04-28,Roma,Siena,4,0,H,3,0,H,14,17,6,3,3,5,8,9,1,1,0,0
2012/13,2013-04-28,Sampdoria,Fiorentina,0,3,A,0,2,A,13,15,2,6,3,8,13,13,2,3,1,0
2012/13,2013-04-28,Torino,Juventus,0,2,A,0,0,D,3,14,2,4,2,4,25,10,2,1,1,0
2012/13,2013-04-05,Chievo,Cagliari,0,0,D,0,0,D,11,8,1,1,7,2,23,20,2,2,0,0
2012/13,2013-04-05,Fiorentina,Roma,0,1,A,0,0,D,27,11,3,3,12,2,18,23,2,3,0,0
2012/13,2013-05-05,Catania,Siena,3,0,H,1,0,H,13,10,5,3,2,5,11,15,1,1,0,1
2012/13,2013-05-05,Genoa,Pescara,4,1,H,2,1,H,20,10,7,1,8,4,11,13,0,1,0,0
2012/13,2013-05-05,Juventus,Palermo,1,0,H,0,0,D,18,7,6,1,7,4,12,9,2,0,1,0
2012/13,2013-05-05,Lazio,Bologna,6,0,H,4,0,H,20,12,8,2,1,9,13,17,1,3,0,0
2012/13,2013-05-05,Milan,Torino,1,0,H,0,0,D,21,8,7,3,14,3,10,15,4,0,0,0
2012/13,2013-05-05,Napoli,Inter,3,1,H,2,1,H,16,11,9,5,5,6,12,17,1,3,0,0
2012/13,2013-05-05,Parma,Atalanta,2,0,H,1,0,H,17,11,7,4,8,6,20,7,4,1,0,0
2012/13,2013-05-05,Udinese,Sampdoria,3,1,H,1,1,D,13,12,5,5,0,5,14,19,5,2,0,0
2012/13,2013-07-05,Roma,Chievo,0,1,A,0,0,D,19,10,4,3,18,2,11,15,1,3,0,0
2012/13,2013-08-05,Atalanta,Juventus,0,1,A,0,1,A,20,14,3,3,3,5,11,10,4,1,0,0
2012/13,2013-08-05,Bologna,Napoli,0,3,A,0,0,D,19,10,3,4,3,0,23,14,4,2,0,0
2012/13,2013-08-05,Cagliari,Parma,0,1,A,0,0,D,14,16,6,5,9,5,15,15,0,1,0,0
2012/13,2013-08-05,Inter,Lazio,1,3,A,1,2,A,25,10,8,4,11,6,10,16,3,1,0,0
2012/13,2013-08-05,Palermo,Udinese,2,3,A,1,1,D,15,15,4,8,4,8,25,13,5,1,0,0
2012/13,2013-08-05,Pescara,Milan,0,4,A,0,2,A,3,13,0,5,3,7,20,14,1,0,0,0
2012/13,2013-08-05,Sampdoria,Catania,1,1,D,1,0,H,20,3,6,1,5,1,13,17,1,4,0,0
2012/13,2013-08-05,Siena,Fiorentina,0,1,A,0,1,A,8,14,1,4,4,7,16,11,6,2,0,0
2012/13,2013-08-05,Torino,Genoa,0,0,D,0,0,D,7,3,2,1,5,1,9,12,0,2,0,0
2012/13,2013-11-05,Catania,Pescara,1,0,H,0,0,D,21,10,5,2,5,3,9,26,1,4,0,0
2012/13,2013-11-05,Juventus,Cagliari,1,1,D,0,1,A,20,8,5,1,11,3,9,10,1,1,0,0
2012/13,2013-12-05,Chievo,Torino,1,1,D,1,1,D,8,14,3,6,7,7,11,12,3,1,0,0
2012/13,2013-12-05,Fiorentina,Palermo,1,0,H,1,0,H,15,16,6,2,7,9,9,19,1,4,0,0
2012/13,2013-12-05,Genoa,Inter,0,0,D,0,0,D,13,9,4,2,7,2,9,8,1,1,0,0
2012/13,2013-12-05,Lazio,Sampdoria,2,0,H,1,0,H,12,10,7,3,6,3,15,13,1,3,0,1
2012/13,2013-12-05,Milan,Roma,0,0,D,0,0,D,14,17,4,8,4,8,16,14,3,3,1,1
2012/13,2013-12-05,Napoli,Siena,2,1,H,0,1,A,18,12,10,3,6,7,7,18,1,0,0,0
2012/13,2013-12-05,Parma,Bologna,0,2,A,0,1,A,15,10,7,2,13,2,23,14,2,3,0,0
2012/13,2013-12-05,Udinese,Atalanta,2,1,H,1,1,D,19,14,6,5,2,1,7,18,0,1,0,0
2012/13,2013-05-18,Sampdoria,Juventus,3,2,H,1,1,D,10,26,4,12,5,8,9,8,1,0,0,0
2012/13,2013-05-19,Atalanta,Chievo,2,2,D,1,0,H,12,18,6,4,3,5,22,18,6,1,0,0
2012/13,2013-05-19,Bologna,Genoa,0,0,D,0,0,D,34,7,6,2,11,4,17,15,1,2,0,0
2012/13,2013-05-19,Cagliari,Lazio,1,0,H,0,0,D,13,11,5,3,3,6,14,14,1,1,0,0
2012/13,2013-05-19,Inter,Udinese,2,5,A,1,3,A,18,12,6,6,5,4,9,17,2,1,0,0
2012/13,2013-05-19,Palermo,Parma,1,3,A,0,3,A,22,12,10,8,5,5,12,16,1,2,0,0
2012/13,2013-05-19,Pescara,Fiorentina,1,5,A,0,3,A,23,12,5,8,2,1,14,10,0,0,0,0
2012/13,2013-05-19,Roma,Napoli,2,1,H,0,0,D,13,11,8,3,4,6,21,11,1,3,0,0
2012/13,2013-05-19,Siena,Milan,1,2,A,1,0,H,8,21,2,9,7,9,26,12,3,0,1,1
2012/13,2013-05-19,Torino,Catania,2,2,D,0,1,A,16,13,5,4,5,0,14,16,0,2,0,0
2013/14,2013-08-24,Sampdoria,Juventus,0,1,A,0,0,D,4,11,1,4,4,10,21,21,2,3,1,0
2013/14,2013-08-24,Verona,Milan,2,1,H,1,1,D,14,15,8,5,6,5,11,14,2,3,0,0
2013/14,2013-08-25,Cagliari,Atalanta,2,1,H,1,1,D,23,11,7,2,10,3,19,17,2,4,0,0
2013/14,2013-08-25,Inter,Genoa,2,0,H,0,0,D,20,4,5,0,12,2,15,9,2,3,0,0
2013/14,2013-08-25,Lazio,Udinese,2,1,H,2,0,H,20,7,6,3,4,4,15,13,4,3,0,0
2013/14,2013-08-25,Livorno,Roma,0,2,A,0,0,D,5,17,3,6,2,8,12,18,1,2,0,0
2013/14,2013-08-25,Napoli,Bologna,3,0,H,2,0,H,16,8,6,2,0,5,10,14,1,3,0,0
2013/14,2013-08-25,Parma,Chievo,0,0,D,0,0,D,14,16,4,3,7,3,17,17,2,3,0,0
2013/14,2013-08-25,Torino,Sassuolo,2,0,H,1,0,H,14,14,5,4,4,5,15,13,3,2,0,0
